round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
1,0,21,246824,38,1599.999882,5333.333215,0
1,21,0,246824,38,5333.333215,1599.999882,0
1,1,2,246824,10,2285.714167,1999.999882,0
1,2,1,246824,10,1999.999882,2285.714167,0
1,1,9,246824,11,2285.714167,7999.999882,0
1,9,1,246824,11,7999.999882,2285.714167,0
1,1,13,246824,9,2285.714167,7999.999882,0
1,13,1,246824,9,7999.999882,2285.714167,0
1,1,21,246824,37,2285.714167,5333.333215,0
1,21,1,246824,37,5333.333215,2285.714167,0
1,1,24,246824,23,2285.714167,3999.999882,0
1,24,1,246824,23,3999.999882,2285.714167,0
1,1,28,246824,32,2285.714167,7999.999882,0
1,28,1,246824,32,7999.999882,2285.714167,0
1,2,8,246824,11,1999.999882,3999.999882,0
1,8,2,246824,11,3999.999882,1999.999882,0
1,2,11,246824,10,1999.999882,7999.999882,0
1,11,2,246824,10,7999.999882,1999.999882,0
1,2,17,246824,20,1999.999882,5333.333215,0
1,17,2,246824,20,5333.333215,1999.999882,0
1,2,23,246824,22,1999.999882,7999.999882,0
1,23,2,246824,22,7999.999882,1999.999882,0
1,2,25,246824,26,1999.999882,7999.999882,0
1,25,2,246824,26,7999.999882,1999.999882,0
1,2,29,246824,28,1999.999882,7999.999882,0
1,29,2,246824,28,7999.999882,1999.999882,0
1,3,5,246824,11,2666.666548,3999.999882,0
1,5,3,246824,11,3999.999882,2666.666548,0
1,3,6,246824,11,2666.666548,3999.999882,0
1,6,3,246824,11,3999.999882,2666.666548,0
1,3,7,246824,11,2666.666548,2285.714167,0
1,7,3,246824,11,2285.714167,2666.666548,0
1,3,8,246824,11,2666.666548,3999.999882,0
1,8,3,246824,11,3999.999882,2666.666548,0
1,3,17,246824,22,2666.666548,5333.333215,0
1,17,3,246824,22,5333.333215,2666.666548,0
1,4,6,246824,9,1777.777659,3999.999882,0
1,6,4,246824,9,3999.999882,1777.777659,0
1,4,7,246824,9,1777.777659,2285.714167,0
1,7,4,246824,9,2285.714167,1777.777659,0
1,4,9,246824,9,1777.777659,7999.999882,0
1,9,4,246824,9,7999.999882,1777.777659,0
1,4,12,246824,9,1777.777659,5333.333215,0
1,12,4,246824,9,5333.333215,1777.777659,0
1,4,14,246824,7,1777.777659,3999.999882,0
1,14,4,246824,7,3999.999882,1777.777659,0
1,4,18,246824,20,1777.777659,5333.333215,0
1,18,4,246824,20,5333.333215,1777.777659,0
1,4,19,246824,24,1777.777659,7999.999882,0
1,19,4,246824,24,7999.999882,1777.777659,0
1,4,29,246824,28,1777.777659,7999.999882,0
1,29,4,246824,28,7999.999882,1777.777659,0
1,5,16,246824,22,3999.999882,5333.333215,0
1,16,5,246824,22,5333.333215,3999.999882,0
1,5,18,246824,23,3999.999882,5333.333215,0
1,18,5,246824,23,5333.333215,3999.999882,0
1,6,14,246824,9,3999.999882,3999.999882,0
1,14,6,246824,9,3999.999882,3999.999882,0
1,6,20,246824,36,3999.999882,7999.999882,0
1,20,6,246824,36,7999.999882,3999.999882,0
1,7,10,246824,11,2285.714167,7999.999882,0
1,10,7,246824,11,7999.999882,2285.714167,0
1,7,13,246824,9,2285.714167,7999.999882,0
1,13,7,246824,9,7999.999882,2285.714167,0
1,7,23,246824,25,2285.714167,7999.999882,0
1,23,7,246824,25,7999.999882,2285.714167,0
1,7,26,246824,29,2285.714167,7999.999882,0
1,26,7,246824,29,7999.999882,2285.714167,0
1,7,27,246824,30,2285.714167,7999.999882,0
1,27,7,246824,30,7999.999882,2285.714167,0
1,8,10,246824,11,3999.999882,7999.999882,0
1,10,8,246824,11,7999.999882,3999.999882,0
1,8,11,246824,12,3999.999882,7999.999882,0
1,11,8,246824,12,7999.999882,3999.999882,0
1,12,27,246824,30,5333.333215,7999.999882,0
1,27,12,246824,30,7999.999882,5333.333215,0
1,14,15,246824,39,3999.999882,7999.999882,0
1,15,14,246824,39,7999.999882,3999.999882,0
1,14,19,246824,24,3999.999882,7999.999882,0
