round,scope,value
0,global,0.458418715
0,inter_cluster,0.460130679
0,consensus,0.314775109
1,global,0.709676528
1,inter_cluster,0.710159974
1,consensus,0.490588044
2,global,0.818337622
2,inter_cluster,0.819597679
2,consensus,0.567744356
3,global,0.897275977
3,inter_cluster,0.897165021
3,consensus,0.620896047
4,global,1.020617425
4,inter_cluster,1.021949479
4,consensus,0.704764315
5,global,1.130850603
5,inter_cluster,1.131998336
5,consensus,0.779684752
6,global,1.230084069
6,inter_cluster,1.229531250
6,consensus,0.854336010
7,global,1.275592482
7,inter_cluster,1.274175987
7,consensus,0.885747372
8,global,1.334090410
8,inter_cluster,1.333754489
8,consensus,0.922830667
9,global,1.257767624
9,inter_cluster,1.255882643
9,consensus,0.867463264
10,global,1.222998112
10,inter_cluster,1.224866973
10,consensus,0.846468157
11,global,1.184868032
11,inter_cluster,1.186253491
11,consensus,0.824061621
12,global,1.097059925
12,inter_cluster,1.096478283
12,consensus,0.760581568
13,global,1.124765363
13,inter_cluster,1.126876773
13,consensus,0.781292389
14,global,1.054820598
14,inter_cluster,1.054102511
14,consensus,0.735024270
15,global,1.062370320
15,inter_cluster,1.063436725
15,consensus,0.738588358
16,global,0.990936479
16,inter_cluster,0.992450577
16,consensus,0.686486427
17,global,1.012682118
17,inter_cluster,1.014235724
17,consensus,0.701644659
18,global,0.991131134
18,inter_cluster,0.993635754
18,consensus,0.684024929
19,global,0.954938247
19,inter_cluster,0.957870079
19,consensus,0.662020225
20,global,0.919460803
20,inter_cluster,0.921582606
20,consensus,0.635277028
21,global,0.912743317
21,inter_cluster,0.914928652
21,consensus,0.633229355
22,global,0.884823262
22,inter_cluster,0.885710309
22,consensus,0.612841624
23,global,0.865168245
23,inter_cluster,0.867788562
23,consensus,0.600256892
24,global,0.935578886
24,inter_cluster,0.937578114
24,consensus,0.643461055
25,global,0.836352934
25,inter_cluster,0.840458788
25,consensus,0.580700679
26,global,0.979737145
26,inter_cluster,0.978056127
26,consensus,0.661417656
27,global,0.997677703
27,inter_cluster,1.002191852
27,consensus,0.677988707
28,global,0.883703459
28,inter_cluster,0.884830759
28,consensus,0.602554693
29,global,0.850982087
29,inter_cluster,0.853293392
29,consensus,0.588936853
30,global,0.888372849
30,inter_cluster,0.890320779
30,consensus,0.607764128
31,global,0.831108743
31,inter_cluster,0.834844236
31,consensus,0.577101446
