round,node,ul_bytes,dl_bytes,energy_mj
0,0,1974592,1974592,37433.331116
0,1,1480944,1480944,37433.331670
0,2,1727768,1727768,37433.331393
0,3,1727768,1727768,37433.331393
0,4,2468240,2468240,37433.330561
0,5,987296,987296,37433.332225
0,6,987296,987296,37433.332225
0,7,1480944,1480944,37433.331670
0,8,740472,740472,37433.332502
0,9,493648,493648,37433.332779
0,10,493648,493648,37433.332779
0,11,493648,493648,37433.332779
0,12,740472,740472,37433.332502
0,13,493648,493648,37433.332779
0,14,987296,987296,37433.332225
0,15,493648,493648,37433.332779
0,16,740472,740472,37433.332502
0,17,740472,740472,37433.332502
0,18,740472,740472,37433.332502
0,19,493648,493648,37433.332779
0,20,493648,493648,37433.332779
0,21,493648,493648,37433.332779
0,22,493648,493648,37433.332779
0,23,493648,493648,37433.332779
0,24,740472,740472,37433.332502
0,25,493648,493648,37433.332779
0,26,493648,493648,37433.332779
0,27,493648,493648,37433.332779
0,28,493648,493648,37433.332779
0,29,493648,493648,37433.332779
1,0,2221416,2221416,37433.330839
1,1,1727768,1727768,37433.331393
1,2,2221416,2221416,37433.330839
1,3,1480944,1480944,37433.331670
1,4,1974592,1974592,37433.331116
1,5,987296,987296,37433.332225
1,6,987296,987296,37433.332225
1,7,1480944,1480944,37433.331670
1,8,987296,987296,37433.332225
1,9,493648,493648,37433.332779
1,10,493648,493648,37433.332779
1,11,493648,493648,37433.332779
1,12,740472,740472,37433.332502
1,13,493648,493648,37433.332779
1,14,987296,987296,37433.332225
1,15,493648,493648,37433.332779
1,16,740472,740472,37433.332502
1,17,740472,740472,37433.332502
1,18,740472,740472,37433.332502
1,19,493648,493648,37433.332779
1,20,493648,493648,37433.332779
1,21,740472,740472,37433.332502
1,22,493648,493648,37433.332779
1,23,493648,493648,37433.332779
1,24,987296,987296,37433.332225
1,25,493648,493648,37433.332779
1,26,493648,493648,37433.332779
1,27,493648,493648,37433.332779
1,28,493648,493648,37433.332779
1,29,493648,493648,37433.332779
2,0,1974592,1974592,37433.331116
2,1,1480944,1480944,37433.331670
2,2,1974592,1974592,37433.331116
2,3,1480944,1480944,37433.331670
2,4,2221416,2221416,37433.330839
2,5,987296,987296,37433.332225
2,6,987296,987296,37433.332225
2,7,1480944,1480944,37433.331670
2,8,987296,987296,37433.332225
2,9,493648,493648,37433.332779
2,10,493648,493648,37433.332779
2,11,493648,493648,37433.332779
2,12,740472,740472,37433.332502
2,13,493648,493648,37433.332779
2,14,987296,987296,37433.332225
2,15,493648,493648,37433.332779
2,16,740472,740472,37433.332502
2,17,740472,740472,37433.332502
2,18,740472,740472,37433.332502
2,19,493648,493648,37433.332779
2,20,493648,493648,37433.332779
2,21,493648,493648,37433.332779
2,22,493648,493648,37433.332779
2,23,493648,493648,37433.332779
2,24,740472,740472,37433.332502
2,25,493648,493648,37433.332779
2,26,493648,493648,37433.332779
2,27,493648,493648,37433.332779
2,28,493648,493648,37433.332779
2,29,493648,493648,37433.332779
3,0,2221416,2221416,37433.330839
3,1,1727768,1727768,37433.331393
3,2,2221416,2221416,37433.330839
3,3,987296,987296,37433.332225
3,4,2221416,2221416,37433.330839
3,5,987296,987296,37433.332225
3,6,987296,987296,37433.332225
3,7,1480944,1480944,37433.331670
3,8,740472,740472,37433.332502
3,9,493648,493648,37433.332779
3,10,493648,493648,37433.332779
3,11,493648,493648,37433.332779
3,12,740472,740472,37433.332502
3,13,493648,493648,37433.332779
3,14,987296,987296,37433.332225
3,15,493648,493648,37433.332779
3,16,740472,740472,37433.332502
3,17,740472,740472,37433.332502
3,18,740472,740472,37433.332502
3,19,493648,493648,37433.332779
3,20,493648,493648,37433.332779
3,21,740472,740472,37433.332502
3,22,493648,493648,37433.332779
3,23,493648,493648,37433.332779
3,24,987296,987296,37433.332225
3,25,493648,493648,37433.332779
3,26,493648,493648,37433.332779
3,27,493648,493648,37433.332779
3,28,493648,493648,37433.332779
3,29,493648,493648,37433.332779
